date,gross_return,cost,net_return,turnover,n_positions,n_long,n_short,net_exposure,gross_exposure
2021-05-20,0.012203391282378004,7.407407407407409e-05,0.01212931720830393,0.07407407407407408,108,54,54,0.0,1.0
2021-05-21,0.002678639214173591,7.407407407407409e-05,0.002604565140099517,0.07407407407407408,108,54,54,0.0,1.0
2021-05-24,0.0034425606538454312,4.629629629629631e-05,0.003396264357549135,0.04629629629629631,108,54,54,0.0,1.0
2021-05-25,-0.0019248086024129547,8.333333333333334e-05,-0.002008141935746288,0.08333333333333334,108,54,54,2.7755575615628914e-17,1.0
2021-05-26,0.008643354986592177,1.851851851851852e-05,0.008624836468073658,0.01851851851851852,108,54,54,1.3877787807814457e-17,1.0
2021-05-27,0.004573673134804936,6.481481481481483e-05,0.004508858319990121,0.06481481481481483,108,54,54,2.7755575615628914e-17,1.0
2021-05-28,0.0077448076902598495,3.703703703703704e-05,0.007707770653222813,0.03703703703703704,108,54,54,2.7755575615628914e-17,1.0
2021-05-31,0.008547717229795752,4.629629629629631e-05,0.008501420933499456,0.04629629629629631,108,54,54,1.3877787807814457e-17,1.0
2021-06-01,-0.00859586138104625,6.481481481481483e-05,-0.008660676195861064,0.06481481481481483,108,54,54,1.3877787807814457e-17,1.0
2021-06-02,-0.009935806894693915,6.481481481481483e-05,-0.010000621709508729,0.06481481481481483,108,54,54,0.0,1.0000000000000002
2021-06-03,0.005889828522312231,5.5555555555555565e-05,0.005834272966756676,0.055555555555555566,108,54,54,-1.3877787807814457e-17,1.0
2021-06-04,0.0004487146046675396,4.629629629629631e-05,0.0004024183083712433,0.04629629629629631,108,54,54,-6.938893903907228e-18,1.0
2021-06-07,-0.005156303457517838,5.5555555555555565e-05,-0.005211859013073393,0.055555555555555566,108,54,54,6.938893903907228e-18,1.0
2021-06-08,0.0115470837658905,2.7777777777777782e-05,0.011519305988112722,0.027777777777777783,108,54,54,1.3877787807814457e-17,1.0
2021-06-09,0.00943522720637328,4.629629629629631e-05,0.009388930910076984,0.04629629629629631,108,54,54,6.938893903907228e-18,1.0
2021-06-10,0.007502847899481779,6.481481481481483e-05,0.0074380330846669646,0.06481481481481483,108,54,54,6.938893903907228e-18,1.0
2021-06-11,0.0012511567217965425,5.5555555555555565e-05,0.0011956011662409868,0.055555555555555566,108,54,54,0.0,1.0
2021-06-15,-0.019778196608996844,2.7777777777777782e-05,-0.019805974386774623,0.027777777777777783,108,54,54,0.0,1.0000000000000002
2021-06-16,0.013119706386111624,3.703703703703704e-05,0.013082669349074587,0.03703703703703704,108,54,54,6.938893903907228e-18,1.0
2021-06-17,0.007871153885144136,3.703703703703704e-05,0.007834116848107099,0.03703703703703704,108,54,54,1.3877787807814457e-17,1.0
2021-06-18,0.011014572435488264,4.629629629629631e-05,0.010968276139191968,0.04629629629629631,108,54,54,6.938893903907228e-18,1.0
2021-06-21,0.001031872106280664,5.5555555555555565e-05,0.0009763165507251085,0.055555555555555566,108,54,54,1.3877787807814457e-17,1.0
2021-06-22,0.012742100077641386,4.562289562289567e-05,0.01269647718201849,0.04562289562289567,109,54,55,9.020562075079397e-17,1.0
