date,gross_return,cost,net_return,turnover,n_positions,n_long,n_short,net_exposure,gross_exposure
2022-09-28,0.0016060931049777342,0.00010169491525423731,0.001504398189723497,0.10169491525423731,118,59,59,2.7755575615628914e-17,1.0
2022-09-29,-0.0010174965685382142,0.00010169491525423731,-0.0011191914837924515,0.10169491525423731,118,59,59,-1.3877787807814457e-17,1.0000000000000002
2022-09-30,0.0031980540879596145,0.00011016949152542374,0.0030878845964341906,0.11016949152542374,118,59,59,6.938893903907228e-18,1.0000000000000002
2022-10-10,-0.005372242907944949,0.00011864406779661019,-0.00549088697574156,0.11864406779661019,118,59,59,2.0816681711721685e-17,1.0000000000000002
2022-10-11,-0.012154943749001747,7.627118644067799e-05,-0.012231214935442426,0.07627118644067798,117,58,59,-0.008474576271186439,0.9915254237288138
2022-10-12,-0.004185554707364633,0.00013559322033898308,-0.004321147927703616,0.13559322033898308,117,58,59,-0.008474576271186432,0.9915254237288138
2022-10-13,-0.00224937216742383,0.00016525423728813563,-0.0024146264047119658,0.16525423728813562,118,59,59,1.3877787807814457e-17,1.0
2022-10-14,-0.009647713336505626,0.00012711864406779664,-0.009774831980573422,0.12711864406779663,118,59,59,6.938893903907228e-18,1.0000000000000002
2022-10-17,0.007934785185257674,0.00016101694915254241,0.0077737682361051315,0.16101694915254242,118,59,59,0.0,1.0000000000000002
2022-10-18,0.0010348937276179297,0.00015254237288135598,0.0008823513547365737,0.15254237288135597,118,59,59,0.0,1.0000000000000004
2022-10-19,-0.003997672717643313,0.00013559322033898308,-0.004133265937982296,0.13559322033898308,118,59,59,1.3877787807814457e-17,1.0000000000000002
2022-10-20,0.007860652557894844,0.00011864406779661019,0.007742008490098234,0.11864406779661019,118,59,59,0.0,1.0
2022-10-21,0.006563748660258575,0.00011016949152542375,0.006453579168733151,0.11016949152542375,118,59,59,1.3877787807814457e-17,1.0000000000000002
2022-10-24,0.0009335202067083639,0.00011016949152542375,0.0008233507151829401,0.11016949152542375,118,59,59,0.0,1.0000000000000002
2022-10-25,0.010847732180022468,6.779661016949154e-05,0.010779935569852976,0.06779661016949154,117,58,59,-0.008474576271186446,0.9915254237288138
2022-10-26,-0.0016932475034431146,7.619812974868489e-05,-0.0017694456331917995,0.0761981297486849,116,57,59,-0.00862068965517264,0.9913793103448275
2022-10-27,0.0036210073183699917,8.993278784336634e-05,0.003531074530526625,0.08993278784336634,116,58,58,0.0,0.9999999999999998
2022-10-28,0.013784463386193,7.758620689655172e-05,0.013706877179296448,0.07758620689655171,116,58,58,-6.938893903907228e-18,0.9999999999999998
2022-10-31,-0.014008019085243868,6.89655172413793e-05,-0.014076984602485246,0.0689655172413793,116,58,58,-1.0408340855860843e-17,0.9999999999999998
2022-11-01,-0.007780241927689927,0.00011206896551724135,-0.007892310893207168,0.11206896551724135,116,58,58,-1.3877787807814457e-17,0.9999999999999998
2022-11-02,0.009095235727395868,7.758620689655172e-05,0.009017649520499316,0.07758620689655171,116,58,58,0.0,0.9999999999999998
2022-11-03,-0.013291060809328535,8.620689655172412e-05,-0.013377267705880259,0.08620689655172412,116,58,58,-5.551115123125783e-17,0.9999999999999999
2022-11-04,-0.006575275350603333,8.620689655172412e-05,-0.0066614822471550575,0.08620689655172412,116,58,58,0.0,0.9999999999999999
2022-11-07,0.0005113123930797103,0.00015517241379310343,0.00035613997928660683,0.15517241379310343,116,58,58,1.3877787807814457e-17,0.9999999999999998
2022-11-08,-0.0004961399254650681,0.00011206896551724135,-0.0006082088909823095,0.11206896551724135,116,58,58,1.3877787807814457e-17,0.9999999999999998
2022-11-09,0.0012257927744028,0.00015517241379310343,0.0010706203606096966,0.15517241379310343,116,58,58,0.0,0.9999999999999998
2022-11-10,-0.013158409698138907,0.0001281414377556983,-0.013286551135894605,0.1281414377556983,117,58,59,-2.0816681711721685e-16,0.9999999999999999
2022-11-11,-0.00474865602216423,0.00014538281706604327,-0.004894038839230274,0.14538281706604325,117,58,59,-2.0122792321330962e-16,1.0
2022-11-14,0.007406086040406448,0.0001538573933372297,0.007252228647069219,0.1538573933372297,117,58,59,-2.0122792321330962e-16,1.0
2022-11-15,-0.0011416381353643683,0.0001538573933372297,-0.001295495528701598,0.1538573933372297,117,58,59,-2.1510571102112408e-16,1.0
2022-11-16,0.0003480078647793031,0.00011119228521332553,0.00023681557956597754,0.11119228521332553,117,58,59,-2.220446049250313e-16,1.0
2022-11-17,-0.0005350616805288339,0.00011981297486849796,-0.0006548746553973318,0.11981297486849796,117,58,59,-2.0469737016526324e-16,1.0
2022-11-18,-0.0050220318815604814,0.0001281414377556984,-0.0051501733193161795,0.12814143775569842,117,58,59,-2.0816681711721685e-16,1.0
2022-11-21,-2.3306371597612554e-05,7.685563997662188e-05,-0.00010016201157423443,0.07685563997662187,117,58,59,-2.0816681711721685e-16,1.0
2022-11-22,-0.00423933307171024,9.424313267095266e-05,-0.004333576204381192,0.09424313267095266,117,58,59,-2.0122792321330962e-16,1.0
2022-11-23,-0.0014316376762504284,9.322033898305077e-05,-0.0015248580152334792,0.09322033898305077,118,59,59,0.0,1.0000000000000002
2022-11-24,0.013385082178743984,0.00013559322033898308,0.013249488958405001,0.13559322033898308,118,59,59,-3.469446951953614e-18,1.0000000000000002
2022-11-25,0.00031809807913685067,8.474576271186443e-05,0.00023335231642498624,0.08474576271186443,118,59,59,0.0,1.0
2022-11-28,0.0015539186306751935,0.00014406779661016954,0.001409850834065024,0.14406779661016952,118,59,59,-1.3877787807814457e-17,1.0000000000000002
2022-11-29,-0.006140693767469795,9.322033898305088e-05,-0.006233914106452846,0.09322033898305088,118,59,59,0.0,1.0000000000000002
2022-11-30,-0.007674455566971783,9.322033898305088e-05,-0.007767675905954834,0.09322033898305088,118,59,59,-2.7755575615628914e-17,1.0
2022-12-01,0.00205377214956782,9.322033898305086e-05,0.001960551810584769,0.09322033898305086,117,58,59,-0.008474576271186446,0.9915254237288138
2022-12-02,0.017658407604335166,0.00012288135593220342,0.017535526248402964,0.12288135593220342,116,58,58,0.0,0.9830508474576273
2022-12-05,-0.0025028773950336496,0.00010169491525423722,-0.002604572310287887,0.10169491525423721,117,58,59,-2.1510571102112408e-16,1.0
2022-12-06,-0.007201099574848532,0.00011148451198129748,-0.00731258408682983,0.11148451198129748,117,58,59,-1.942890293094024e-16,1.0
2022-12-07,0.004522237768736343,0.00011119228521332553,0.004411045483523017,0.11119228521332553,117,58,59,-1.942890293094024e-16,1.0
2022-12-08,0.00314801354351744,9.395090590298072e-05,0.0030540626376144592,0.09395090590298072,117,58,59,-2.1510571102112408e-16,1.0
2022-12-09,-0.00921985107660258,8.547632963179428e-05,-0.009305327406234375,0.08547632963179427,117,58,59,-2.0122792321330962e-16,1.0
2022-12-12,0.005730820195354222,6.838106370543532e-05,0.0056624391316487865,0.06838106370543531,116,58,58,-3.469446951953614e-18,0.9999999999999998
2022-12-13,0.007920111768187094,9.482758620689653e-05,0.007825284181980198,0.09482758620689653,116,58,58,1.3877787807814457e-17,0.9999999999999998
2022-12-14,-0.00883934937361601,8.620689655172412e-05,-0.008925556270167733,0.08620689655172412,116,58,58,0.0,0.9999999999999999
2022-12-15,0.008739027313689661,9.482758620689653e-05,0.008644199727482765,0.09482758620689653,116,58,58,6.938893903907228e-18,0.9999999999999998
2022-12-16,-0.0035006774296555574,8.620689655172412e-05,-0.0035868843262072815,0.08620689655172412,116,58,58,1.3877787807814457e-17,0.9999999999999998
2022-12-19,-0.00824368393649362,6.0344827586206884e-05,-0.008304028764079827,0.060344827586206885,116,58,58,0.0,0.9999999999999998
